Label,Value
4128,9.34991
3624,0
4164,17.6326
3684,15.7809
3556,8.26455
3916,0
3884,14.2765
3740,5.42998
4274,13.636
3978,20.1084
4026,12.1391
3814,5.83592
4406,18.4508
4278,31.5206
4046,27.9537
3566,0
3841,21.6016
3985,5.74476
4177,15.1676
4049,3.99947
4217,21.4535
3833,0
4165,22.3684
3813,0
3797,7.8912
4405,17.6207
4237,14.361
3933,0
4061,21.2888
3923,7.45116
4123,12.2122
3995,4.99624
3771,0
4183,23.1292
4151,9.61803
4031,5.39303
