Label,Value
4128,22.9733
3624,5.5391
4164,18.099
3684,0
3556,0
3916,13.947
3884,8.8635
3740,6.34841
4274,27.252
3978,8.83378
4026,16.9441
3814,10.0768
4406,27.8014
4278,0
4046,0
3566,0
3841,0
3985,15.2351
4177,24.5182
4049,18.7088
4217,16.0045
3833,10.8281
4165,7.98662
3813,15.9641
3797,7.84354
4405,31.2367
4237,26.0693
3933,18.7478
4061,14.4428
3923,12.2561
4123,21.5629
3995,18.9433
3771,6.57479
4183,12.3594
4151,23.234
4031,18.3769
