Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
2845,105.612,105.612,-21.4026,7.48589,-3.90431
3869,184.641,184.641,9.34551,4.01975,3.15922
2717,25.9161,25.9161,-25.5353,-2.36319,11.6084
2141,101.047,101.047,-39.6971,-13.0188,-23.5878
3165,78.4747,78.4747,-12.8238,5.62779,3.88948
2653,184.448,184.448,-26.0177,8.14894,8.96684
3677,129.145,129.145,2.40228,1.43838,-3.8645
2397,106.892,106.892,-34.0468,-20.1486,0.532998
2269,89.7761,89.7761,-37.8463,-14.3903,-2.19146
2525,73.7078,73.7078,-29.1692,-1.67593,12.274
3549,149.922,149.922,-2.39656,21.5953,1.24462
2365,118.009,118.009,-34.181,-13.0936,-5.03046
2877,246.848,246.848,-19.3807,0.409432,-7.2799
2493,2.79631,2.79631,-33.0285,-12.2201,-12.6576
3005,124.55,124.55,-16.9044,2.36916,20.5168
3709,152.369,152.369,2.32992,16.3539,-0.339481
3965,161.204,161.204,12.8473,5.43219,6.42089
3837,316.402,316.402,9.78589,31.9827,10.1019
2557,98.381,98.381,-27.726,-4.06977,7.78815
3581,335.635,335.635,0.88352,1.24112,20.7332
2045,78.9621,78.9621,-41.6623,-25.0559,3.54001
3075,240.333,240.333,-13.9635,6.54601,-4.63486
2563,62.4864,62.4864,-29.8223,-23.4969,-5.54183
3587,41.6091,41.6091,-2.10889,12.9601,5.4186
3715,74.8215,74.8215,2.67396,8.49269,-2.57723
2435,127.391,127.391,-32.0275,1.64715,14.2287
3459,63.3288,63.3288,-4.98751,3.31327,6.90692
2627,88.6531,88.6531,-27.4578,-13.8937,12.0104
2371,112.8,112.8,-34.9046,-14.3819,-19.5817
3395,84.9166,84.9166,-6.50319,12.7709,-7.66816
3907,1.64078,1.64078,6.30225,4.08412,-8.40539
3779,178.233,178.233,4.17253,-1.9678,2.08126
2499,102.935,102.935,-30.3808,10.6778,8.32456
4035,110.606,110.606,14.0858,19.7127,-3.97918
2083,100.476,100.476,-41.2853,-3.81275,5.36128
3619,96.7209,96.7209,0.135461,10.965,1.33361
2339,101.532,101.532,-34.3747,-3.16379,18.3456
1827,69.0391,69.0391,-48.4046,-10.4526,1.16936
3875,400.74,400.74,10.0337,4.38469,19.3563
2723,69.1194,69.1194,-24.7135,-3.28805,19.8826
3747,85.3969,85.3969,2.89685,14.5521,17.5263
2467,97.3528,97.3528,-31.6175,-14.9509,6.47086
1443,144.005,144.005,-57.898,-18.1289,-21.1615
4003,87.2373,87.2373,12.634,27.6051,6.99851
3427,73.9009,73.9009,-6.67704,15.7484,8.10908
1891,76.8249,76.8249,-46.4589,-31.1508,-12.4117
3299,100.765,100.765,-9.54413,15.9667,2.43165
3811,170.832,170.832,6.834,33.2761,13.5391
2531,85.9156,85.9156,-29.7423,8.07584,4.28578
3555,303.042,303.042,-0.441003,10.0274,-17.6636
3043,228.302,228.302,-15.4407,23.4949,-0.743308
4067,195.526,195.526,15.291,20.8213,3.35172
3091,105.984,105.984,-14.9237,15.8975,17.9325
2323,63.2021,63.2021,-36.2521,-25.8017,3.94102
2195,95.8411,95.8411,-38.2437,-0.166622,7.14352
1683,62.9332,62.9332,-52.3401,-18.7955,-11.3362
3731,159.488,159.488,3.48409,13.7979,11.6635
3475,42.9482,42.9482,-4.68511,15.4027,1.12825
1939,53.6876,53.6876,-44.3772,-11.4606,-11.5309
3155,512.591,512.591,-11.1489,2.30995,-15.2321
2259,65.7014,65.7014,-37.2034,-26.5297,-2.58916
3283,86.9219,86.9219,-9.48907,1.2561,8.53859
2515,78.0169,78.0169,-30.56,-15.8535,-16.7823
2003,111.782,111.782,-42.7792,-9.24368,5.6849
2611,82.5494,82.5494,-28.3225,-13.6732,-1.59994
2867,123.308,123.308,-19.8261,2.96545,16.3871
2995,248.145,248.145,-16.82,13.5288,-9.36103
2419,138.779,138.779,-31.7459,-9.05559,9.03474
2931,54.3129,54.3129,-22.9559,-2.65568,10.1356
2291,100.653,100.653,-36.0526,-30.5831,-10.8481
3315,113.319,113.319,-8.58572,1.68544,3.4951
2035,32.1922,32.1922,-43.8783,-23.3638,-11.1586
3595,393.702,393.702,0.924836,-4.67767,14.7749
2827,92.4017,92.4017,-22.1617,-4.19684,7.03347
2187,104.78,104.78,-39.5751,-28.4548,-14.4263
3211,183.88,183.88,-9.52397,11.8545,21.4879
3723,110.579,110.579,3.60589,24.4068,-5.3404
3467,106.794,106.794,-5.08922,30.5483,3.28951
2123,4.43786,4.43786,-41.9064,-10.5301,0.69487
3403,37.3436,37.3436,-7.25467,18.9207,5.73705
3915,190.379,190.379,9.95601,21.3865,-5.76081
3275,286.715,286.715,-7.15951,32.6007,-6.46232
3787,137.543,137.543,4.8123,6.11893,1.58572
3019,93.8363,93.8363,-17.4957,-3.19525,5.81193
1995,114.484,114.484,-43.0356,-7.41255,1.08614
2091,23.3143,23.3143,-42.3842,-18.4505,-12.4537
2603,0.756816,0.756816,-30.1363,27.5823,3.72883
2347,102.778,102.778,-34.6428,6.86129,13.0532
3371,309.369,309.369,-5.83219,4.22924,-16.8724
2219,112.472,112.472,-37.622,-11.85,11.679
2667,110.412,110.412,-25.8876,4.94982,4.5898
1899,79.4405,79.4405,-46.0046,-10.5318,9.42501
3947,104.784,104.784,10.9963,35.4299,18.2747
3563,107.939,107.939,-1.09548,3.32739,-2.03059
2027,64.756,64.756,-42.6942,-7.70641,-6.62997
3355,61.7313,61.7313,-7.84824,5.9654,5.06935
3739,110.176,110.176,3.25809,16.1451,3.79147
2459,87.1421,87.1421,-32.3392,-25.5864,-0.0761283
3483,109.852,109.852,-3.46684,6.09085,2.76053
2971,274.735,274.735,-16.8097,-5.30863,-6.09424
1947,107.633,107.633,-44.1588,-16.8158,2.51681
2139,71.0942,71.0942,-40.1001,-25.9431,-6.48098
3419,45.5032,45.5032,-5.89679,14.1554,3.62834
1755,80.1875,80.1875,-49.9433,-15.1798,-5.44688
3803,200.173,200.173,6.76535,18.2314,20.7817
3131,224,224,-13.4864,13.5008,-2.86338
3387,115.298,115.298,-6.59304,-1.8532,4.64092
2683,140.086,140.086,-24.7039,7.84756,-0.0404258
3451,264.236,264.236,-4.01046,-8.29171,-8.26672
1915,87.5423,87.5423,-44.0814,-12.4355,-14.6224
3963,226.001,226.001,12.9726,28.6719,-6.9407
3323,201.123,201.123,-6.92154,4.90264,23.0333
2055,133.77,133.77,-41.7559,-12.3193,7.88023
2567,98.492,98.492,-29.0181,-7.33556,-2.08446
2695,79.3925,79.3925,-25.4242,3.13587,7.59775
1927,114.361,114.361,-44.8342,-13.2961,1.21044
2119,83.1938,83.1938,-41.2098,-15.9956,-3.97047
3911,73.1883,73.1883,8.97775,23.2382,14.5685
2247,76.0274,76.0274,-36.8114,-3.85433,7.52267
1735,195.632,195.632,-49.048,-20.5751,-15.4118
3527,118.922,118.922,-3.46569,18.9259,16.4111
1991,86.6818,86.6818,-43.5878,-23.0248,-0.194056
3623,154.63,154.63,1.29937,22.5715,-9.65694
3879,261.327,261.327,11.0788,14.5013,-10.0868
2471,77.7352,77.7352,-31.0857,-15.6257,-14.0359
1959,78.1619,78.1619,-44.1551,-7.26655,12.2219
3175,138.307,138.307,-11.5315,4.61083,-8.80079
3687,99.8624,99.8624,1.51444,29.2799,12.2374
2919,260.823,260.823,-18.8432,15.9448,-2.55338
1895,72.8622,72.8622,-46.2612,-6.4789,6.17357
3943,44.2754,44.2754,10.473,8.20851,4.288
3303,271.296,271.296,-7.77043,9.67686,15.4623
3559,163.661,163.661,-1.14415,33.3806,3.87939
4071,102.15,102.15,16.1954,28.204,-1.16084
