Label, Parent Label
3846,1
2438,7
2118,7
2374,7
2246,7
1734,7
3110,1
3366,6
2214,7
3238,6
1702,7
2470,7
3686,5
3430,1
3942,3
3814,6
2022,7
2070,7
2582,7
1686,7
3478,6
3670,5
2902,1
3926,4
2262,7
2774,7
3798,6
2358,7
3382,6
1846,7
3894,5
2230,7
1718,7
3766,5
3190,10
3702,2
3446,6
2934,7
3830,5
2062,7
2574,7
3598,3
2318,7
2830,1
3854,4
4174,2
3406,6
2894,1
3918,4
3278,1
2606,7
2350,7
3886,1
3758,5
1966,7
3182,1
2286,7
3102,7
2590,7
2334,7
3358,1
3742,1
3486,2
2142,7
2654,7
2270,7
3646,5
3390,2
1854,7
3262,2
2750,7
2494,7
3006,1
3710,1
2302,7
3838,6
2558,7
3582,1
3070,10
4094,4
2049,7
2561,7
2177,7
2689,7
3969,3
2113,7
1857,7
2241,7
1729,7
3777,5
3521,3
3617,1
3233,1
2465,7
3169,10
3681,6
3937,3
3809,3
3553,3
4065,5
4113,5
2065,7
2321,7
1809,7
3857,2
2449,7
2129,7
3665,5
1873,7
1745,7
3793,5
3537,1
3025,7
3121,1
3633,3
3889,5
3505,6
4209,1
2161,7
2417,7
3569,4
2033,7
2569,7
2313,7
3337,6
2825,7
1801,7
2185,7
2953,1
1929,7
3977,5
2633,7
2889,7
1865,7
3529,6
3017,10
4137,5
2601,7
3625,6
1833,7
2217,7
3689,1
2409,7
3817,3
3609,6
2329,7
2457,7
3481,6
1945,7
3993,5
3161,1
3417,3
2265,7
3129,7
1849,7
2745,7
3769,6
2425,7
3449,3
3321,6
3577,5
3205,1
3461,2
3973,1
2373,7
2245,7
2501,7
3109,6
2597,7
1573,7
3877,1
2725,7
4005,1
4197,2
3173,1
3429,10
3941,5
3813,4
2197,7
3477,6
2965,7
2645,7
3669,5
2389,7
3413,1
3797,6
2517,7
3541,3
2357,7
3381,3
3893,5
2741,7
3765,4
2485,7
2997,1
4021,1
3701,3
2421,7
2933,1
4109,5
2061,7
3597,4
3725,5
2445,7
3469,6
3981,2
2637,7
3405,6
2893,7
3789,1
1997,7
2349,7
1837,7
3885,5
3757,2
2477,7
3181,6
2669,7
1901,7
3949,3
2285,7
3821,3
2589,7
3357,2
2845,1
3869,6
2717,7
2141,7
3165,6
2653,7
3677,6
2397,7
2269,7
2525,7
3549,4
2365,7
2877,1
2493,7
3005,7
3709,5
3965,2
3837,5
2557,7
3581,1
2045,7
3075,6
2563,7
3587,5
3715,6
2435,7
3459,6
2627,7
2371,7
3395,6
3907,6
3779,6
2499,7
4035,3
2083,7
3619,6
2339,7
1827,7
3875,1
2723,7
3747,3
2467,7
1443,7
4003,5
3427,3
1891,7
3299,2
3811,5
2531,7
3555,1
3043,1
4067,4
3091,1
2323,7
2195,7
1683,7
3731,4
3475,5
1939,7
3155,1
2259,7
3283,6
2515,7
2003,7
2611,7
2867,7
2995,1
2419,7
2931,7
2291,7
3315,6
2035,7
3595,1
2827,7
2187,7
3211,1
3723,3
3467,3
2123,7
3403,3
3915,3
3275,1
3787,6
3019,7
1995,7
2091,7
2603,7
2347,7
3371,1
2219,7
2667,7
1899,7
3947,5
3563,6
2027,7
3355,6
3739,5
2459,7
3483,6
2971,1
1947,7
2139,7
3419,6
1755,7
3803,3
3131,6
3387,6
2683,1
3451,1
1915,7
3963,2
3323,1
2055,7
2567,7
2695,7
1927,7
2119,7
3911,5
2247,7
1735,7
3527,3
1991,7
3623,2
3879,2
2471,7
1959,7
3175,6
3687,5
2919,1
1895,7
3943,3
3303,10
3559,3
4071,3
3607,3
2327,7
2647,7
3927,4
3287,10
3127,6
1847,7
3895,5
2231,7
1719,7
3191,6
2295,7
3831,5
4087,1
2063,7
2575,7
3343,10
2191,7
3215,1
3983,5
4175,1
3919,6
3279,6
2511,7
3535,4
3375,6
2159,7
3103,1
2591,7
3615,10
2335,7
2847,7
3743,3
3487,3
2143,7
2655,7
4319,2
1759,7
2015,7
2111,7
3647,6
1855,7
3263,6
2495,7
1983,7
3967,4
3583,6
3071,7
