Label, Parent Label
838,10
710,10
454,1
1478,7
294,5
1318,7
1830,7
166,2
614,3
358,6
1382,7
230,5
742,2
486,5
2022,7
534,5
278,5
790,7
1174,7
662,6
1686,7
406,6
1430,7
1942,7
1110,7
598,3
342,5
1366,7
214,3
1238,7
470,10
566,6
1334,7
822,7
182,3
1206,7
694,6
438,2
1462,7
950,1
630,1
374,2
1398,7
886,7
246,3
1270,7
758,7
502,6
1550,7
270,2
1294,7
782,6
1166,7
654,7
1102,7
590,1
1358,7
1230,7
718,2
462,5
1454,7
1262,7
1006,7
1310,7
670,6
414,2
606,1
1630,7
862,10
222,5
734,6
478,3
1502,7
1086,7
574,4
318,2
1342,7
702,1
446,5
1470,7
958,7
1662,7
382,4
254,2
1278,7
1790,7
510,6
1022,7
513,10
257,1
641,6
1665,7
897,7
1601,7
321,4
1345,7
833,6
193,3
449,6
545,6
1569,7
289,5
1313,7
801,1
161,1
1185,7
673,6
417,4
1377,7
1889,7
1761,7
993,1
1041,7
529,2
273,5
1297,7
1169,7
1681,7
913,1
337,2
1361,7
209,2
721,10
561,1
1329,7
1841,7
689,10
433,5
369,3
881,7
241,5
1265,7
1777,7
521,3
265,1
1801,7
137,1
649,3
1417,7
905,10
585,7
329,5
553,6
297,2
1321,7
681,7
1449,7
1641,7
361,3
1385,7
873,7
233,2
1769,7
489,5
1049,7
793,2
409,2
1369,7
217,5
1241,7
985,7
1081,7
313,4
825,6
185,2
697,6
377,6
1401,7
1913,7
761,2
1529,7
1017,7
1029,7
517,6
773,6
133,1
645,6
1413,7
1925,7
1093,7
581,4
1221,7
1477,7
965,1
1061,7
1573,7
293,4
1189,7
613,2
229,4
1765,7
485,1
997,7
533,5
1557,7
277,5
1301,7
1813,7
1173,7
661,6
1685,7
1429,7
1109,7
341,2
1365,7
213,3
725,7
469,6
1493,7
1589,7
1333,7
821,7
693,6
437,1
949,7
1653,7
373,10
885,7
245,1
1269,7
757,2
501,10
1549,7
269,1
141,1
1165,7
909,7
1101,7
589,6
1357,7
845,1
717,3
1069,7
173,1
1197,7
429,5
1453,7
621,6
1389,7
1261,7
1517,7
541,1
1565,7
1309,7
669,6
413,4
1437,7
349,5
1373,7
1245,7
477,4
573,4
317,5
1341,7
829,7
1213,7
1981,7
381,5
1277,7
765,6
509,1
1533,7
1021,7
1027,7
515,5
1795,7
1155,7
643,10
387,1
579,2
2083,7
547,3
1571,7
291,5
163,2
1699,7
1443,7
931,1
1123,7
355,1
867,6
1891,7
227,3
483,3
275,5
403,6
1427,7
1939,7
1619,7
851,7
723,1
467,1
979,7
1587,7
307,5
691,2
1715,7
1459,7
371,1
1395,7
755,1
1779,7
1523,7
1035,7
1547,7
267,4
1291,7
139,1
1163,7
1675,7
395,3
907,1
1611,7
331,4
843,6
715,3
1739,7
459,3
1483,7
2091,7
555,3
299,5
811,7
171,1
1195,7
683,1
1707,7
1451,7
363,1
875,1
235,3
1259,7
539,1
795,1
1819,7
667,2
411,5
923,7
603,4
859,7
219,2
731,6
1499,7
987,7
571,6
827,1
1211,7
699,6
443,3
955,1
635,6
379,3
891,1
763,7
1787,7
1531,7
1019,7
263,5
1159,7
647,6
1671,7
391,4
903,7
1607,7
839,1
1223,7
711,3
551,6
1575,7
295,4
1319,7
807,7
1831,7
423,10
935,7
359,6
871,1
231,5
743,6
999,7
1047,7
535,5
791,7
1175,7
663,3
407,4
1943,7
1111,7
599,6
727,6
471,4
311,1
823,7
695,2
439,3
951,7
247,2
503,4
1527,7
1039,7
1551,7
271,3
143,1
655,2
399,2
911,7
591,3
335,2
463,10
975,7
175,2
431,4
943,7
1135,7
367,1
879,10
1903,7
1775,7
495,5
287,2
671,6
1439,7
607,10
351,5
1375,7
735,1
479,5
2015,7
575,3
191,4
1215,7
703,7
1727,7
639,4
383,5
255,4
1279,7
767,7
511,4
1535,7
1023,1
