Label,Value
384,12.3447
456,11.5909
376,0
436,11.7778
460,11.9178
428,21.3516
492,0
476,17.6498
316,22.9644
354,18.4679
402,17.1471
306,22.8363
394,14.277
362,17.8555
378,11.1795
506,0
390,19.2894
422,6.93283
334,12.095
430,15.2644
513,0
449,6.40908
361,6.54185
345,21.7431
389,7.83313
421,14.4986
405,11.7705
437,0
451,18.0602
371,17.722
443,7.09526
327,17.4283
455,6.42361
423,12.1005
471,6.63829
