Label,Value
384,110.677
456,87.0266
376,349.756
436,53.8108
460,102.864
428,113.284
492,351.816
476,115.084
316,87.9981
354,64.4178
402,146.947
306,68.6271
394,71.1391
362,90.2051
378,91.4268
506,216.953
390,76.8589
422,121.128
334,129.938
430,65.9045
513,244.08
449,79.2815
361,191.779
345,125.505
389,193.871
421,111.957
405,88.6771
437,486.943
451,95.5439
371,107.569
443,205.501
327,110.79
455,116.369
423,117.295
471,118.146
