Label,Value
448,0
376,6.07224
324,12.7886
340,12.1748
300,17.2175
258,19.0664
386,5.21172
194,30.7317
274,18.0048
330,15.501
314,22.8611
406,0
398,12.0525
222,22.9181
273,19.3531
329,14.4843
355,17.4826
243,22.3287
363,11.9846
423,0
375,7.90377
415,4.3537
