Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
1009,236.969,236.969,21.6026,-16.8158,22.9648
1033,116.139,116.139,22.131,-3.5626,16.6666
521,187.089,187.089,-12.7291,8.70088,-13.3863
777,131.983,131.983,3.0302,0.275406,3.39515
905,374.354,374.354,13.4691,9.60051,23.3222
1097,268.301,268.301,34.0213,6.40108,-7.00346
585,189.094,189.094,-9.24603,-6.39473,-4.90587
841,426.473,426.473,10.8572,-22.5058,18.663
713,158.178,158.178,-1.16601,-11.5162,-4.11431
969,104.823,104.823,17.1118,-8.92758,13.4588
1065,445.544,445.544,28.1705,14.6816,7.10691
553,307.317,307.317,-10.0217,0.741057,1.32316
809,245.469,245.469,9.32544,3.49862,-20.4586
681,288.494,288.494,-1.03647,-2.27654,-17.7359
937,52.4685,52.4685,14.0558,0.0557515,-8.36239
617,196.154,196.154,-7.46427,21.0521,3.16319
873,74.198,74.198,9.90134,-5.11779,8.77229
745,89.4439,89.4439,1.70182,7.13769,10.4219
1049,123.81,123.81,24.0961,5.30381,-2.54467
793,84.0494,84.0494,5.00968,-4.76864,18.4034
665,103.303,103.303,-4.40083,8.85114,6.79072
409,188.764,188.764,-21.7086,5.88839,-1.15113
921,132.388,132.388,14.2351,3.92122,2.52391
729,117.059,117.059,-0.723889,-7.77905,-9.53449
473,178.653,178.653,-16.7982,12.5708,-7.96132
985,139.987,139.987,20.2074,-6.03316,-4.49361
1081,260.803,260.803,29.9959,-4.64132,11.956
825,121.627,121.627,5.90876,-1.58722,-16.385
697,96.3499,96.3499,-2.44157,9.63891,-3.84344
953,308.677,308.677,19.4203,10.7562,-13.4327
633,13.1295,13.1295,-7.73864,4.54471,4.27045
889,492.468,492.468,12.6182,20.9546,-11.2092
1017,107.08,107.08,21.797,-7.42312,-14.901
1029,399.686,399.686,22.7925,-2.0311,23.4377
517,130.558,130.558,-13.6781,13.8062,-1.64129
773,378.565,378.565,4.88672,16.3724,-21.4483
901,76.0231,76.0231,12.7954,4.24584,-1.75535
581,261.69,261.69,-8.50895,7.15051,-7.19566
837,75.0263,75.0263,6.46829,-12.8727,10.6054
709,279.7,279.7,-0.137848,5.84269,21.8547
