Label, Parent Label
1347,7
707,7
963,4
1059,7
1187,5
675,4
1699,6
1635,7
867,5
739,5
1507,2
1043,6
531,10
275,1
1811,1
1171,5
1107,3
339,2
1875,1
1235,1
1747,7
1491,7
979,3
563,7
1587,3
1331,3
1203,1
1715,7
435,3
947,2
627,3
1395,6
883,7
243,1
755,6
1011,7
1035,7
1803,1
1163,5
1675,1
1419,7
1099,6
1611,2
1355,2
1227,7
1483,1
1067,5
555,4
1323,4
811,3
1195,7
683,5
1451,4
939,6
619,3
1387,7
235,1
1259,7
1515,1
1003,5
1051,1
1307,7
795,4
1179,2
667,4
411,3
1115,1
1627,3
859,6
475,7
987,7
1083,7
827,2
1211,7
699,2
443,7
1467,6
955,5
1147,6
891,2
1275,7
1019,5
1031,4
1287,6
775,7
391,3
1415,6
1607,2
327,7
711,5
1735,1
967,5
551,10
1319,6
807,5
1831,6
1191,5
679,3
1703,7
423,10
1447,5
1127,4
1639,1
359,7
1383,3
999,7
1559,4
279,1
1175,7
663,7
407,7
1431,5
599,7
343,7
855,7
1879,1
727,7
1495,3
567,3
823,6
1847,1
631,5
887,10
1911,1
1271,5
527,7
1551,3
1807,7
655,7
399,7
911,7
1359,4
719,7
1743,2
1487,3
975,7
1455,7
1135,6
1647,3
367,7
879,4
495,10
1519,7
1311,7
799,7
1183,7
1375,1
863,7
1247,7
991,1
1215,6
703,5
1151,2
639,5
1407,4
895,7
255,1
767,4
1791,6
1535,3
