Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
3584,81.3063,81.3063,36.1705,40.1392,33.7786
4352,141.835,141.835,56.2579,47.6342,14.0672
3328,138.518,138.518,28.3437,38.4243,-6.09292
3840,96.8991,96.8991,44.7926,-14.6261,-18.8097
4736,125.406,125.406,68.4142,20.5442,15.1233
3968,451.58,451.58,49.137,4.7313,-21.6863
3648,190.74,190.74,40.0553,-5.63911,19.8747
3904,82.5941,82.5941,45.5375,-11.8323,3.62508
4288,144.325,144.325,55.416,9.94344,20.692
4544,220.787,220.787,63.7773,-6.17776,8.63668
4032,92.3853,92.3853,47.7098,-0.690537,-3.7838
4128,144.733,144.733,51.7335,-9.81022,-13.4402
4384,163.342,163.342,57.2377,-17.8243,-7.76967
3360,209.218,209.218,31.1399,0.366722,4.444
3872,142.393,142.393,45.1417,-27.7944,-4.86539
4256,150.225,150.225,54.5,-30.253,-2.36308
4768,110.071,110.071,69.5018,28.2129,3.9122
3744,37.0337,37.0337,40.2365,-12.5291,-21.4714
3488,301.994,301.994,36.8347,-2.72011,-22.9987
4000,161.355,161.355,48.3049,28.97,20.4519
4192,130.268,130.268,52.597,16.5483,-0.0700325
3680,89.1689,89.1689,40.7023,-23.5125,-21.213
4320,93.4688,93.4688,55.8131,4.64152,9.571
3808,80.3841,80.3841,43.2644,31.1262,23.2543
4576,233.626,233.626,63.11,-24.9235,-10.9972
4064,127.964,127.964,49.7751,18.1219,10.6148
4112,89.1139,89.1139,49.7185,-20.4412,-3.24762
5136,119.453,119.453,82.9827,38.2318,14.6927
3600,102.303,102.303,38.5833,-32.6658,-5.29842
4240,174.934,174.934,54.983,-24.5077,-1.89329
3728,117.474,117.474,41.299,13.3369,10.3855
4496,238.698,238.698,63.1215,-0.397398,-12.4782
3472,145.728,145.728,33.9835,7.77651,2.20388
3984,155.577,155.577,47.1144,11.4468,11.8195
4176,136.918,136.918,52.2973,19.3692,29.7754
5200,179.093,179.093,86.3809,39.5724,9.53917
3664,156.455,156.455,40.0536,20.0628,3.74105
3408,199.199,199.199,33.426,-5.84328,9.94449
4304,173.922,173.922,56.0404,35.2553,-4.56872
4560,288.277,288.277,63.065,-18.5354,-7.66496
3536,17.8275,17.8275,34.2253,-18.3241,-4.09133
4048,164.141,164.141,48.2198,2.73721,6.39325
4144,222.208,222.208,53.757,2.64604,-11.2372
4400,159.731,159.731,58.8053,10.2442,4.00492
3376,206.644,206.644,31.3696,39.9318,-1.11009
4912,143.679,143.679,76.0747,35.5408,17.0243
4016,101.981,101.981,47.9182,30.9147,-0.624447
4208,87.2438,87.2438,53.1698,-1.90961,-1.59183
3440,309.427,309.427,37.4395,46.3088,10.9321
4976,112.997,112.997,77.7179,31.4314,19.7209
3952,135.857,135.857,46.6487,7.98966,28.7308
4336,151.472,151.472,56.5368,28.3074,14.5546
3824,122.795,122.795,44.0596,16.745,17.1999
4592,125.953,125.953,63.8206,12.2254,11.5292
4080,153.315,153.315,51.1109,-3.17995,4.76082
3592,298.714,298.714,40.2273,8.83268,-20.0265
3848,24.522,24.522,42.5755,-30.026,-8.2255
4232,157.225,157.225,55.1155,-15.576,6.14739
3720,23.2465,23.2465,39.8399,-7.20866,13.352
4680,175.669,175.669,67.7918,30.5292,7.32813
3656,149.457,149.457,40.0071,-11.1647,-17.0825
4424,114.82,114.82,62.4633,41.9513,38.3229
3400,187.482,187.482,32.6981,-1.92907,-8.91125
3912,165.579,165.579,46.6894,-11.4517,-8.9692
4296,148.394,148.394,55.4897,28.8178,10.8791
3784,221.336,221.336,45.558,-21.3321,-12.9501
4136,133.356,133.356,51.7197,16.0089,9.23244
4648,267.063,267.063,68.8208,-12.6709,-6.17085
3624,186.574,186.574,38.8893,3.30709,11.0203
4392,185.936,185.936,59.3453,45.8484,36.7032
3752,189.314,189.314,42.7442,-3.87249,-25.0894
4520,332.597,332.597,64.2297,-14.1447,-26.7736
4200,161.918,161.918,53.4606,6.71847,20.7217
3688,158.199,158.199,41.7028,-21.3656,-4.35807
4456,162.872,162.872,60.9369,42.8609,-0.481468
4968,126.814,126.814,77.6023,30.1869,12.0166
3944,147.482,147.482,46.9706,-8.52055,8.2177
3304,239.874,239.874,30.0843,0.663468,-6.30318
3816,174.247,174.247,44.7418,-1.24432,-20.5099
3560,160.983,160.983,36.7577,38.2116,-15.9303
4072,129.181,129.181,49.1582,1.84718,13.463
4120,118.969,118.969,49.7318,-24.566,-10.3113
4632,152.822,152.822,65.4316,41.2996,34.6789
3352,200.807,200.807,31.085,37.856,-18.8905
4888,123.284,123.284,73.8061,27.6972,16.3442
3864,255.92,255.92,45.7292,5.2355,-6.94773
4760,93.945,93.945,69.0942,42.0936,38.8142
3736,112.713,112.713,41.7248,24.34,4.53768
3992,79.8382,79.8382,46.4919,-20.8837,-0.837237
4184,199.022,199.022,54.1039,-6.58575,-21.8787
3672,129.334,129.334,40.3852,-7.86347,-19.7531
4440,131.316,131.316,58.394,-22.7683,-12.648
4312,175.496,175.496,55.6735,0.307231,8.83924
3800,119,119,42.3454,0.0220998,1.5144
3640,109.974,109.974,39.2207,20.33,9.81801
4408,163.403,163.403,58.0629,28.3008,18.2176
4280,6.99859,6.99859,52.3479,42.5144,39.3588
3256,247.342,247.342,26.4763,-3.8183,-7.98636
4792,185.94,185.94,70.8894,41.7199,34.8256
3768,170.675,170.675,43.5743,6.70908,18.1654
3512,159.021,159.021,36.4396,41.7692,20.4567
4216,192.412,192.412,53.9057,10.9229,28.4249
4600,109.534,109.534,63.9681,24.9146,8.91002
4088,211.986,211.986,52.581,-12.9996,-28.1042
4100,133.351,133.351,50.2218,16.4095,29.3683
3588,96.301,96.301,37.7867,-10.4833,4.91709
4356,167.11,167.11,57.2046,-3.02844,5.68347
3332,164.764,164.764,29.2883,-13.1915,-1.57854
4868,284.87,284.87,74.9046,42.1923,11.6188
5252,163.809,163.809,88.359,38.1661,23.0587
3716,136.011,136.011,41.6166,29.7573,17.3845
4484,188.659,188.659,61.0676,21.376,21.7439
3460,234.65,234.65,35.2324,-4.30815,13.3974
3972,96.5227,96.5227,46.7788,27.7896,0.259699
4164,352.819,352.819,54.3036,45.8953,21.3538
4676,232.05,232.05,68.2093,-12.0916,-20.3714
4420,203.884,203.884,58.8084,-6.70827,2.96697
4292,195.849,195.849,56.223,21.8355,5.00353
4804,120.345,120.345,71.1097,25.8373,10.249
3780,197.236,197.236,43.7472,2.49993,25.6579
4644,102.708,102.708,66.12,24.1386,4.73726
4388,188.431,188.431,59.2811,32.5058,23.8178
3876,36.3298,36.3298,43.7235,-24.4092,-2.50742
3748,136.813,136.813,42.1726,38.4846,-13.5264
4516,112.455,112.455,60.7214,47.6741,16.0217
3492,197.822,197.822,35.6218,12.8304,-4.16705
4004,178.291,178.291,49.1495,-5.34526,23.1589
4708,267.807,267.807,69.2791,-8.29276,-11.7677
3684,157.386,157.386,39.6906,39.3289,-9.4253
3428,179.815,179.815,35.2326,-12.5882,-23.2415
3940,166.808,166.808,47.7749,-11.198,-2.01541
4324,75.2055,75.2055,55.2609,-10.7275,0.243163
3300,196.924,196.924,27.8765,1.69127,-15.3077
3812,113.999,113.999,43.3676,-11.8581,-7.73264
4580,113.85,113.85,63.618,18.9633,5.50691
3556,156.002,156.002,38.1259,-17.0854,6.04929
4116,141.704,141.704,51.1459,25.8252,22.5285
4628,163.706,163.706,65.66,32.2864,23.0789
