Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
4237,160.82,160.82,54.4958,29.6743,22.8721
3981,40.5735,40.5735,47.1151,-17.6459,5.26666
4301,128.168,128.168,56.3782,40.3351,2.87088
5325,135.576,135.576,88.9934,37.1942,18.5557
3789,203.79,203.79,44.125,42.9687,0.281523
4557,140.824,140.824,62.5122,-2.35758,8.9503
4045,66.6304,66.6304,50.1972,35.496,-4.24559
4653,115.444,115.444,65.9643,37.9161,29.8957
3629,70.5006,70.5006,39.4966,-27.8751,-3.39568
4397,207.953,207.953,59.3834,-10.828,14.976
3373,168.25,168.25,31.2128,37.2895,20.2912
4269,128.501,128.501,55.1603,-3.87349,-10.7694
4781,101.427,101.427,69.806,26.6373,24.5069
3757,123.983,123.983,42.0551,15.8881,-1.29565
5037,125.084,125.084,82.5575,43.0379,22.8722
4013,215.018,215.018,50.7491,-19.4057,6.72487
4205,123.69,123.69,53.6408,28.3309,3.11875
3693,118.37,118.37,40.8664,23.7088,10.0715
4461,153.884,153.884,60.8525,27.9188,30.3762
4333,246.623,246.623,57.9911,7.84562,-13.5703
3821,66.6238,66.6238,43.3682,-17.6214,-5.8291
3565,210.857,210.857,37.24,9.55188,19.0422
4125,177.315,177.315,51.7352,39.287,16.1459
3613,235.333,235.333,39.3256,-3.00656,-17.3367
4893,147.693,147.693,73.952,31.149,4.36484
3869,390.669,390.669,46.7433,44.4457,16.2732
4253,174.718,174.718,55.099,-0.672338,-6.19532
3485,81.4484,81.4484,34.3381,-22.0726,-5.2664
4189,197.041,197.041,54.6158,-20.2172,14.6981
4701,217.866,217.866,68.6124,46.5374,13.2036
3421,153.953,153.953,33.2674,-7.50683,-11.7227
3933,220.699,220.699,46.8004,0.49046,18.6667
4573,160.439,160.439,62.8283,2.41956,4.30489
3549,156.369,156.369,37.3668,-19.6996,-8.99118
4061,125.257,125.257,49.4488,-24.7311,4.64585
4157,216.768,216.768,52.3898,25.6445,17.9979
4669,177.23,177.23,67.3224,-10.7543,7.69599
3645,156.122,156.122,40.0613,35.2933,24.6059
4413,164.579,164.579,60.2287,27.4176,5.63874
3901,114.084,114.084,45.1739,-0.787796,8.58297
3517,134.236,134.236,35.5622,-37.2738,-19.5911
4221,119.856,119.856,52.7857,31.4066,-1.84411
3709,112.512,112.512,39.6579,1.69676,0.262261
4349,248.763,248.763,58.7366,-0.69762,-25.1531
3837,281.364,281.364,46.1274,8.50632,21.6934
4605,199.673,199.673,66.3166,33.7254,4.26929
3581,68.5993,68.5993,38.476,-36.7279,-8.03137
