Label,Value
4224,69.4247
320,297.438
3232,222.823
2976,62.775
3888,62.213
3184,57.1482
536,120.702
948,207.69
204,320.456
1244,83.1292
252,656.855
706,151.3
1426,286.958
3794,60.1609
2290,331.151
3826,306.184
3498,98.0669
3546,244.675
2554,67.2336
4726,68.1466
1822,72.3804
1745,63.218
4617,73.3527
485,365.416
3453,57.856
523,84.0573
3179,89.2799
2011,164.241
775,133.689
1615,334.285
4703,96.8153
