Label,Value
4224,17.9018
320,0
3232,5.85495
2976,18.8452
3888,18.0134
3184,18.5727
536,20.1224
948,8.2076
204,0
1244,15.4357
252,0
706,15.2519
1426,0
3794,21.4741
2290,0
3826,8.66882
3498,14.5647
3546,8.58266
2554,11.9796
4726,26.6064
1822,7.67552
1745,25.5637
4617,22.7369
485,0
3453,14.0018
523,12.4433
3179,17.7636
2011,8.19864
775,14.056
1615,0
4703,10.3686
