Label,Value
4008,180.702
3704,98.7896
3576,335.593
4132,82.9791
3964,142.682
3580,262.241
3690,139.197
4022,90.5286
3886,137.99
3614,367.634
3902,112.926
4009,71.4414
3705,228.459
3833,156.86
3877,160.923
4205,85.5037
3949,53.0817
3837,130.91
4035,47.8569
4147,88.2688
4187,75.3675
3803,380.282
4059,101.464
3771,50.9403
4027,83.0226
3943,278.145
