bin_center,mean,std,count,ci
0.0995,12.911864049554449,,1,
0.30000000000000004,6.719538454516677,,1,
0.5,3.3419932790162363,,1,
0.7,2.6014131978686317,,1,
0.9,3.4251910190440107,,1,
