bin_center,mean,std,count,ci
0.0995,12.326931147818843,2.7593619043581072,10,1.7102702272683783
0.30000000000000004,6.196252358091692,2.380173962415906,10,1.4752471059378052
0.5,4.037635393051514,1.1436988218612318,10,0.708871873929203
0.7,3.562792091304149,1.0005503940648288,10,0.6201475591686798
0.9,2.2763890097338026,0.7827513470442666,10,0.4851543112520589
