bin_center,mean,std,count,ci
0.0995,7.042035067100606,,1,
0.30000000000000004,5.471218683264775,,1,
0.5,4.572048477845702,,1,
0.7,6.048162847584812,,1,
0.9,5.866534924204109,,1,
