Label,Value
768,10.6189
2916,7.2748
2516,19.4289
1492,15.979
3124,10.7128
1500,22.7244
2194,0
4434,0
1334,6.29422
1550,13.3174
4529,0
2473,5.05585
4713,11.9943
3557,18.3764
1165,8.0892
1645,11.7172
2851,7.49302
1379,11.6822
4691,26.3471
4435,26.8441
3307,15.2584
2843,5.22718
