Label,Value
768,11.1835
2916,18.922
2516,14.4088
1492,8.17395
3124,14.7489
1500,10.7313
2194,16.3609
4434,10.695
1334,0
1550,17.5293
4529,6.29422
2473,10.7582
4713,20.577
3557,0
1165,6.13057
1645,23.3644
2851,15.9878
1379,0
4691,5.94209
4435,0
3307,13.5745
2843,14.3994
