Label,Value
768,82.0071
2916,121.489
2516,65.8703
1492,255.057
3124,45.4934
1500,176.376
2194,180.196
4434,72.7477
1334,190.312
1550,136.376
4529,77.4698
2473,106.128
4713,87.234
3557,530.562
1165,144.878
1645,62.7185
2851,166.529
1379,380.577
4691,428.288
4435,699.613
3307,63.9238
2843,49.9546
